participant_ID,position,validity,trial,phase,response,rt
P115,left,invalid,33,inhale,correct,0.4650891
P115,catch,catch,34,inhale,correct,NA
P115,right,valid,35,inhale,correct,0.5303433
P115,left,invalid,36,inhale,correct,0.4184107
P115,right,invalid,37,inhale,correct,0.4122744
P115,right,invalid,38,inhale,correct,0.3777367
P115,right,valid,39,inhale,correct,0.5239944
P115,right,invalid,40,inhale,correct,0.4443214
P115,catch,catch,41,inhale,correct,NA
P115,left,valid,42,inhale,correct,0.4450137
P115,catch,catch,43,inhale,correct,NA
P115,right,invalid,44,inhale,correct,0.5052407
P115,right,invalid,45,inhale,correct,0.5491288
P115,right,valid,46,inhale,correct,0.5551481
P115,left,valid,47,inhale,correct,0.4586757
P115,left,invalid,48,inhale,correct,0.4952382
P115,catch,catch,49,inhale,correct,NA
P115,left,valid,50,inhale,correct,0.573227
P115,left,valid,51,inhale,correct,0.5251139
P115,left,invalid,52,inhale,correct,0.4866292
P115,left,valid,53,inhale,correct,0.5319759
P115,catch,catch,54,inhale,correct,NA
P115,right,invalid,55,inhale,correct,0.5782905
P115,left,valid,56,inhale,correct,0.6127846
P115,right,valid,57,inhale,correct,0.5564983
P115,left,invalid,58,inhale,correct,0.6970111
P115,right,invalid,59,inhale,correct,0.8760687
P115,catch,catch,0,exhale,correct,NA
P115,catch,catch,1,exhale,correct,NA
P115,right,invalid,2,exhale,correct,0.4231915
P115,right,invalid,3,exhale,correct,0.382717
P115,left,valid,4,exhale,correct,0.2974967
P115,left,invalid,5,exhale,correct,0.3981458
P115,right,valid,6,exhale,correct,0.480039
P115,left,invalid,7,exhale,correct,0.3434945
P115,left,valid,8,exhale,correct,0.3977532
P115,left,invalid,9,exhale,correct,0.3710081
P115,right,invalid,10,exhale,correct,0.3732495
P115,left,invalid,11,exhale,correct,0.4423728
P115,right,valid,12,exhale,correct,0.5358772
P115,catch,catch,13,exhale,correct,NA
P115,left,invalid,14,exhale,correct,0.334156
P115,left,valid,15,exhale,correct,0.4140394
P115,catch,catch,16,exhale,correct,NA
P115,catch,catch,17,exhale,correct,NA
P115,right,invalid,18,exhale,correct,0.448529
P115,catch,catch,19,exhale,correct,NA
P115,right,invalid,20,exhale,correct,0.3605413
P115,left,valid,21,exhale,correct,0.4782973
P115,right,valid,22,exhale,correct,0.4453355
P115,left,invalid,23,exhale,correct,0.4639828
P115,right,valid,24,exhale,correct,0.4416747
P115,left,invalid,25,exhale,correct,0.4463781
P115,left,valid,26,exhale,correct,0.4011306
P115,right,valid,27,exhale,correct,0.393565
P115,catch,catch,28,exhale,correct,NA
P115,right,valid,29,exhale,correct,0.4358997
P115,right,valid,30,exhale,correct,0.4299134
P115,left,valid,31,exhale,correct,0.3609117
P115,right,valid,32,exhale,correct,0.4889736
P115,left,invalid,33,exhale,correct,0.5266487
P115,catch,catch,34,exhale,correct,NA
P115,right,valid,35,exhale,correct,0.3770573
P115,left,invalid,36,exhale,correct,0.4766996
P115,right,invalid,37,exhale,correct,0.4211701
P115,right,invalid,38,exhale,correct,0.4423412
P115,right,valid,39,exhale,correct,0.4507352
P115,right,invalid,40,exhale,correct,0.3825591
P115,catch,catch,41,exhale,correct,NA
P115,left,valid,42,exhale,correct,0.4434784
P115,catch,catch,43,exhale,correct,NA
P115,right,invalid,44,exhale,correct,0.3745396
P115,right,invalid,45,exhale,correct,0.9872096
P115,right,valid,46,exhale,correct,0.4326158
P115,left,valid,47,exhale,correct,0.482789
P115,left,invalid,48,exhale,correct,0.3687719
P115,catch,catch,49,exhale,correct,NA
P115,left,valid,50,exhale,correct,0.3368297
P115,left,valid,51,exhale,correct,0.4382852
P115,left,invalid,52,exhale,correct,0.417301
P115,left,valid,53,exhale,correct,0.3652732
P115,catch,catch,54,exhale,correct,NA
P115,right,invalid,55,exhale,correct,0.4474131
P115,left,valid,56,exhale,correct,0.4943677
P115,right,valid,57,exhale,correct,0.3165583
P115,left,invalid,58,exhale,correct,0.4052381
P115,right,invalid,59,exhale,correct,0.4326889
P116,catch,catch,0,exhale,correct,NA
P116,catch,catch,1,exhale,correct,NA
P116,right,invalid,2,exhale,correct,0.393974
P116,right,invalid,3,exhale,correct,0.411026
P116,left,valid,4,exhale,correct,0.2946379
P116,left,invalid,5,exhale,correct,0.3429998
P116,right,valid,6,exhale,correct,0.4164174
P116,left,invalid,7,exhale,correct,0.4786498
P116,left,valid,8,exhale,correct,0.2966707
P116,left,invalid,9,exhale,correct,0.5104128
P116,right,invalid,10,exhale,correct,0.4913666
P116,left,invalid,11,exhale,correct,0.6035904
P116,right,valid,12,exhale,correct,0.4591645
P116,catch,catch,13,exhale,incorrect,1.0124247
P116,left,invalid,14,exhale,correct,0.4283024
P116,left,valid,15,exhale,correct,0.3397848
P116,catch,catch,16,exhale,correct,NA
P116,catch,catch,17,exhale,correct,NA
P116,right,invalid,18,exhale,correct,0.4426414
P116,catch,catch,19,exhale,correct,NA
P116,right,invalid,20,exhale,correct,0.4689336
P116,left,valid,21,exhale,correct,0.4942515
P116,right,valid,22,exhale,correct,0.4029043
P116,left,invalid,23,exhale,correct,0.7331136
P116,right,valid,24,exhale,correct,0.4123259
P116,left,invalid,25,exhale,correct,0.4410425
P116,left,valid,26,exhale,correct,0.4356224
P116,right,valid,27,exhale,correct,0.4289839
P116,catch,catch,28,exhale,correct,NA
P116,right,valid,29,exhale,correct,0.4429303
P116,right,valid,30,exhale,correct,0.3963231
P116,left,valid,31,exhale,correct,0.3589617
P116,right,valid,32,exhale,correct,0.3783305
P116,left,invalid,33,exhale,correct,0.4208904
P116,catch,catch,34,exhale,correct,NA
P116,right,valid,35,exhale,correct,0.4089779
P116,left,invalid,36,exhale,correct,0.755389
P116,right,invalid,37,exhale,correct,0.7229854
P116,right,invalid,38,exhale,correct,0.5395474
P116,right,valid,39,exhale,correct,0.5381736
P116,right,invalid,40,exhale,correct,0.4061369
P116,catch,catch,41,exhale,correct,NA
P116,left,valid,42,exhale,correct,0.5672331
P116,catch,catch,43,exhale,correct,NA
P116,right,invalid,44,exhale,correct,0.4853376
P116,right,invalid,45,exhale,correct,0.8176166
P116,right,valid,46,exhale,correct,1.0149631
P116,left,valid,47,exhale,correct,0.8963531
P116,left,invalid,48,exhale,correct,0.4325496
P116,catch,catch,49,exhale,correct,NA
P116,left,valid,50,exhale,correct,0.3853469
P116,left,valid,51,exhale,correct,0.6013413
P116,left,invalid,52,exhale,correct,0.3665051
P116,left,valid,53,exhale,correct,0.3462007
P116,catch,catch,54,exhale,correct,NA
P116,right,invalid,55,exhale,correct,0.3354167
P116,left,valid,56,exhale,correct,0.6624607
P116,right,valid,57,exhale,correct,0.5985758
P116,left,invalid,58,exhale,correct,0.3747973
P116,right,invalid,59,exhale,correct,0.3737652
P116,catch,catch,0,inhale,correct,NA
P116,catch,catch,1,inhale,correct,NA
P116,right,invalid,2,inhale,correct,0.4510979
P116,right,invalid,3,inhale,correct,0.5861798
P116,left,valid,4,inhale,correct,0.4139263
P116,left,invalid,5,inhale,correct,0.5437012
P116,right,valid,6,inhale,correct,0.6078361
P116,left,invalid,7,inhale,correct,0.8083944
P116,left,valid,8,inhale,correct,0.4096734
P116,left,invalid,9,inhale,correct,0.3909903
P116,right,invalid,10,inhale,correct,0.3196765
P116,left,invalid,11,inhale,correct,0.3968975
P116,right,valid,12,inhale,correct,0.3391066
P116,catch,catch,13,inhale,correct,NA
P116,left,invalid,14,inhale,correct,0.5501828
P116,left,valid,15,inhale,correct,0.7693402
P116,catch,catch,16,inhale,correct,NA
P116,catch,catch,17,inhale,correct,NA
P116,right,invalid,18,inhale,correct,0.4212151
P116,catch,catch,19,inhale,correct,NA
P116,right,invalid,20,inhale,correct,0.42704
P116,left,valid,21,inhale,correct,0.4557552
P116,right,valid,22,inhale,correct,0.389909
P116,left,invalid,23,inhale,correct,0.4817773
P116,right,valid,24,inhale,correct,0.4011079
P116,left,invalid,25,inhale,correct,0.3736956
P116,left,valid,26,inhale,correct,0.3669228
P116,right,valid,27,inhale,correct,0.2954868
P116,catch,catch,28,inhale,correct,NA
P116,right,valid,29,inhale,correct,0.4605517
P116,right,valid,30,inhale,correct,0.3695132
P116,left,valid,31,inhale,correct,0.3715665
P116,right,valid,32,inhale,correct,0.3991808
P116,left,invalid,33,inhale,correct,0.4073831
P116,catch,catch,34,inhale,correct,NA
P116,right,valid,35,inhale,correct,0.4279797
P116,left,invalid,36,inhale,correct,0.4629892
P116,right,invalid,37,inhale,correct,1.5130975
P116,right,invalid,38,inhale,correct,0.5355122
P116,right,valid,39,inhale,correct,0.4057317
P116,right,invalid,40,inhale,correct,0.5986645
P116,catch,catch,41,inhale,correct,NA
P116,left,valid,42,inhale,correct,0.5062619
P116,catch,catch,43,inhale,correct,NA
P116,right,invalid,44,inhale,correct,0.4208691
P116,right,invalid,45,inhale,correct,0.5877303
P116,right,valid,46,inhale,correct,0.5861792
P116,left,valid,47,inhale,correct,0.5082169
P116,left,invalid,48,inhale,correct,0.4087321
P116,catch,catch,49,inhale,correct,NA
P116,left,valid,50,inhale,correct,0.4632132
P116,left,valid,51,inhale,correct,0.4107931
P116,left,invalid,52,inhale,correct,0.3947773
P116,left,valid,53,inhale,correct,0.4699751
P116,catch,catch,54,inhale,correct,NA
P116,right,invalid,55,inhale,correct,0.632914
P116,left,valid,56,inhale,correct,0.5522655
P116,right,valid,57,inhale,correct,0.4472513
P116,left,invalid,58,inhale,correct,0.4594147
P116,right,invalid,59,inhale,correct,0.3625647
P117,catch,catch,0,inhale,correct,NA
P117,catch,catch,1,inhale,correct,NA
P117,right,invalid,2,inhale,correct,0.4685583
P117,right,invalid,3,inhale,correct,0.5302741
P117,left,valid,4,inhale,correct,0.3712286
P117,left,invalid,5,inhale,correct,0.3831814
P117,right,valid,6,inhale,correct,0.3605935
P117,left,invalid,7,inhale,correct,0.5587943
P117,left,valid,8,inhale,correct,0.4011988
P117,left,invalid,9,inhale,correct,0.3989319
P117,right,invalid,10,inhale,correct,0.3997926
P117,left,invalid,11,inhale,correct,0.3879919
P117,right,valid,12,inhale,correct,0.3595913
P117,catch,catch,13,inhale,incorrect,0.3132045
P117,left,invalid,14,inhale,correct,0.3947036
P117,left,valid,15,inhale,correct,0.3899356
P117,catch,catch,16,inhale,correct,NA
P117,catch,catch,17,inhale,correct,NA
P117,right,invalid,18,inhale,correct,0.5366749
P117,catch,catch,19,inhale,correct,NA
P117,right,invalid,20,inhale,correct,0.4824993
P117,left,valid,21,inhale,correct,0.5075055
P117,right,valid,22,inhale,correct,0.4693613
P117,left,invalid,23,inhale,correct,0.4279211
P117,right,valid,24,inhale,correct,0.3581655
P117,left,invalid,25,inhale,correct,0.4778632
P117,left,valid,26,inhale,correct,0.409482
P117,right,valid,27,inhale,correct,0.4017915
P117,catch,catch,28,inhale,correct,NA
P117,right,valid,29,inhale,correct,0.3941814
P117,right,valid,30,inhale,correct,0.4614791
P117,left,valid,31,inhale,correct,0.4221616
P117,right,valid,32,inhale,correct,0.3958633
P117,left,invalid,33,inhale,correct,0.4357185
P117,catch,catch,34,inhale,correct,NA
P117,right,valid,35,inhale,correct,0.4238606
P117,left,invalid,36,inhale,correct,0.4534253
P117,right,invalid,37,inhale,correct,0.3779258
P117,right,invalid,38,inhale,correct,0.4828299
P117,right,valid,39,inhale,correct,0.4674042
P117,right,invalid,40,inhale,correct,0.6520655
P117,catch,catch,41,inhale,correct,NA
P117,left,valid,42,inhale,correct,0.533664
P117,catch,catch,43,inhale,correct,NA
P117,right,invalid,44,inhale,correct,0.4498358
P117,right,invalid,45,inhale,correct,0.4097134
P117,right,valid,46,inhale,correct,0.3463968
P117,left,valid,47,inhale,correct,0.3444986
P117,left,invalid,48,inhale,correct,0.3907558
P117,catch,catch,49,inhale,correct,NA
P117,left,valid,50,inhale,correct,0.4466202
P117,left,valid,51,inhale,correct,0.4475796
P117,left,invalid,52,inhale,correct,0.4203633
P117,left,valid,53,inhale,correct,0.3746621
P117,catch,catch,54,inhale,correct,NA
P117,right,invalid,55,inhale,correct,0.39931
P117,left,valid,56,inhale,correct,0.4406681
P117,right,valid,57,inhale,correct,0.3404033
P117,left,invalid,58,inhale,correct,0.3619776
P117,right,invalid,59,inhale,correct,0.4654404
P117,catch,catch,0,exhale,correct,NA
P117,catch,catch,1,exhale,correct,NA
P117,right,invalid,2,exhale,correct,0.4261622
P117,right,invalid,3,exhale,correct,0.4228195
P117,left,valid,4,exhale,correct,0.405555
P117,left,invalid,5,exhale,correct,0.4423661
P117,right,valid,6,exhale,correct,0.4708765
P117,left,invalid,7,exhale,correct,0.437607
P117,left,valid,8,exhale,correct,0.3996117
P117,left,invalid,9,exhale,correct,0.3547376
P117,right,invalid,10,exhale,correct,0.4176433
P117,left,invalid,11,exhale,correct,0.4092197
P117,right,valid,12,exhale,correct,0.4347455
P117,catch,catch,13,exhale,correct,NA
P117,left,invalid,14,exhale,correct,0.461184
P117,left,valid,15,exhale,correct,0.6346645
P117,catch,catch,16,exhale,correct,NA
P117,catch,catch,17,exhale,correct,NA
P117,right,invalid,18,exhale,correct,0.4743378
P117,catch,catch,19,exhale,correct,NA
P117,right,invalid,20,exhale,correct,0.3859246
P117,left,valid,21,exhale,correct,0.4196519
P117,right,valid,22,exhale,correct,0.3442279
P117,left,invalid,23,exhale,correct,0.4593271
P117,right,valid,24,exhale,correct,0.4404486
P117,left,invalid,25,exhale,correct,0.3956952
P117,left,valid,26,exhale,correct,0.7695837
P117,right,valid,27,exhale,correct,0.3951213
P117,catch,catch,28,exhale,correct,NA
P117,right,valid,29,exhale,correct,0.4989792
P117,right,valid,30,exhale,correct,0.5181905
P117,left,valid,31,exhale,correct,0.4324445
P117,right,valid,32,exhale,correct,0.3743009
P117,left,invalid,33,exhale,correct,0.4769267
P117,catch,catch,34,exhale,correct,NA
P117,right,valid,35,exhale,correct,0.4747969
P117,left,invalid,36,exhale,correct,0.445158
P117,right,invalid,37,exhale,correct,0.4028797
P117,right,invalid,38,exhale,correct,0.3868116
P117,right,valid,39,exhale,correct,0.4414822
P117,right,invalid,40,exhale,correct,0.3568921
P117,catch,catch,41,exhale,correct,NA
P117,left,valid,42,exhale,correct,0.4912068
P117,catch,catch,43,exhale,correct,NA
P117,right,invalid,44,exhale,correct,0.4841277
P117,right,invalid,45,exhale,correct,0.4081903
P117,right,valid,46,exhale,correct,0.3619753
P117,left,valid,47,exhale,correct,0.3915781
P117,left,invalid,48,exhale,correct,0.3063212
P117,catch,catch,49,exhale,correct,NA
P117,left,valid,50,exhale,correct,0.4524428
P117,left,valid,51,exhale,correct,0.3637936
P117,left,invalid,52,exhale,correct,0.4625346
P117,left,valid,53,exhale,correct,0.3312649
P117,catch,catch,54,exhale,correct,NA
P117,right,invalid,55,exhale,correct,0.9189894
P117,left,valid,56,exhale,correct,0.3553201
P117,right,valid,57,exhale,correct,0.3701694
P117,left,invalid,58,exhale,correct,0.3954038
P117,right,invalid,59,exhale,correct,0.3956716
P118,catch,catch,0,exhale,correct,NA
P118,catch,catch,1,exhale,correct,NA
P118,right,invalid,2,exhale,correct,0.4377172
P118,right,invalid,3,exhale,correct,0.403464
P118,left,valid,4,exhale,correct,0.393738
P118,left,invalid,5,exhale,correct,0.4801921
P118,right,valid,6,exhale,correct,0.2824974
P118,left,invalid,7,exhale,correct,0.376708
P118,left,valid,8,exhale,correct,0.335619
P118,left,invalid,9,exhale,correct,0.4059517
P118,right,invalid,10,exhale,correct,0.3188735
P118,left,invalid,11,exhale,correct,0.3842464
P118,right,valid,12,exhale,correct,0.3607729
P118,catch,catch,13,exhale,correct,NA
P118,left,invalid,14,exhale,correct,0.3202423
P118,left,valid,15,exhale,correct,0.3191761
P118,catch,catch,16,exhale,correct,NA
P118,catch,catch,17,exhale,correct,NA
P118,right,invalid,18,exhale,correct,0.3912566
P118,catch,catch,19,exhale,correct,NA
P118,right,invalid,20,exhale,correct,0.3942196
P118,left,valid,21,exhale,correct,0.4613336
P118,right,valid,22,exhale,correct,0.3172346
P118,left,invalid,23,exhale,correct,0.3521107
P118,right,valid,24,exhale,correct,0.7068771
P118,left,invalid,25,exhale,correct,0.3623432
P118,left,valid,26,exhale,correct,0.8102359
P118,right,valid,27,exhale,correct,0.3204017
P118,catch,catch,28,exhale,correct,NA
P118,right,valid,29,exhale,correct,0.3174768
P118,right,valid,30,exhale,correct,0.3442827
P118,left,valid,31,exhale,correct,0.3717135
P118,right,valid,32,exhale,correct,0.3089481
P118,left,invalid,33,exhale,correct,0.384161
P118,catch,catch,34,exhale,correct,NA
P118,right,valid,35,exhale,correct,0.3470892
P118,left,invalid,36,exhale,correct,0.2494479
P118,right,invalid,37,exhale,correct,0.4582343
P118,right,invalid,38,exhale,correct,0.3417088
P118,right,valid,39,exhale,correct,0.3361544
P118,right,invalid,40,exhale,correct,0.4163722
P118,catch,catch,41,exhale,correct,NA
P118,left,valid,42,exhale,correct,0.4079026
P118,catch,catch,43,exhale,correct,NA
P118,right,invalid,44,exhale,correct,0.4204197
P118,right,invalid,45,exhale,correct,0.3102602
P118,right,valid,46,exhale,correct,0.3125277
P118,left,valid,47,exhale,correct,0.4292725
P118,left,invalid,48,exhale,correct,0.2856425
P118,catch,catch,49,exhale,correct,NA
P118,left,valid,50,exhale,correct,0.3854047
P118,left,valid,51,exhale,correct,0.4201421
P118,left,invalid,52,exhale,correct,0.3448516
P118,left,valid,53,exhale,correct,0.3545706
P118,catch,catch,54,exhale,correct,NA
P118,right,invalid,55,exhale,correct,0.3536638
P118,left,valid,56,exhale,correct,0.2923375
P118,right,valid,57,exhale,correct,0.3033481
P118,left,invalid,58,exhale,correct,0.3639636
P118,right,invalid,59,exhale,correct,0.3953915
P118,catch,catch,0,inhale,correct,NA
P118,catch,catch,1,inhale,correct,NA
P118,right,invalid,2,inhale,correct,0.3505141
P118,right,invalid,3,inhale,correct,0.3630787
P118,left,valid,4,inhale,correct,0.3671317
P118,left,invalid,5,inhale,correct,0.3903752
P118,right,valid,6,inhale,correct,0.3324199
P118,left,invalid,7,inhale,correct,0.3209003
P118,left,valid,8,inhale,correct,0.3021922
P118,left,invalid,9,inhale,correct,0.2310097
P118,right,invalid,10,inhale,correct,0.3581874
P118,left,invalid,11,inhale,correct,0.3240264
P118,right,valid,12,inhale,correct,0.3596687
P118,catch,catch,13,inhale,incorrect,0.3320134
P118,left,invalid,14,inhale,correct,0.4299473
P118,left,valid,15,inhale,correct,0.584531
P118,catch,catch,16,inhale,correct,NA
P118,catch,catch,17,inhale,correct,NA
P118,right,invalid,18,inhale,correct,0.4285541
P118,catch,catch,19,inhale,correct,NA
P118,right,invalid,20,inhale,correct,0.3247578
P118,left,valid,21,inhale,correct,0.3977676
P118,right,valid,22,inhale,correct,0.3380073
P118,left,invalid,23,inhale,correct,0.4465775
P118,right,valid,24,inhale,correct,0.3666815
P118,left,invalid,25,inhale,correct,0.3774754
P118,left,valid,26,inhale,correct,0.2971496
P118,right,valid,27,inhale,correct,0.472657
P118,catch,catch,28,inhale,incorrect,0.2774285
P118,right,valid,29,inhale,correct,0.2899042
P118,right,valid,30,inhale,correct,0.3087306
